timestamp,label,filename,F1,F2,F3,F4,F5,F6,F7,F8,Clear,NIR,total_sum,short_sum,mid_sum,long_sum,edges_sum,center_sum,short_fraction,mid_fraction,long_fraction,edges_fraction,short_long_sum_ratio,center_edges_sum_ratio,spectral_centroid,spectral_variance,spectral_width,spectral_skewness
1749044000.95441,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,649.0,3404.0,1057.0,2513.0,3538.0,3479.0,2649.0,1354.0,8882.0,363.0,18643.0,5110.0,6051.0,7482.0,2003.0,6051.0,0.2740975164941265,0.3245722255001877,0.4013302580056858,0.107439789733412,0.6829724672547447,3.020968547179231,546.664163493,5519.414489493626,74.29276202628104,-0.05534112538919784
1749044001.954567,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3377.0,1066.0,2492.0,3528.0,3465.0,2643.0,1352.0,8852.0,360.0,18574.0,5094.0,6020.0,7460.0,2003.0,6020.0,0.2742543340152902,0.32410896952729623,0.40163669645741357,0.10783891461182298,0.6828418230563003,3.005491762356465,546.7228383762248,5522.16642467755,74.31128060178717,-0.05624087960890009
1749044002.9545712,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3371.0,1065.0,2486.0,3520.0,3460.0,2640.0,1349.0,8846.0,360.0,18543.0,5088.0,6006.0,7449.0,2001.0,6006.0,0.27438925740171494,0.32389580973952437,0.4017149328587607,0.10791134120692444,0.6830447039871124,3.001499250374813,546.7122364234482,5523.889688483822,74.32287459782367,-0.056501389990732134
1749044003.95477,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3365.0,1067.0,2481.0,3518.0,3455.0,2630.0,1347.0,8838.0,360.0,18514.0,5083.0,5999.0,7432.0,1998.0,5999.0,0.27454898995354865,0.3240250621151561,0.4014259479312952,0.10791833207302581,0.6839343379978472,3.0025025025025025,546.6817003348817,5522.281260671571,74.3120532664222,-0.05574461431938815
1749044004.954981,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3364.0,1068.0,2479.0,3511.0,3454.0,2629.0,1347.0,8817.0,358.0,18503.0,5083.0,5990.0,7430.0,1998.0,5990.0,0.2747122088310004,0.3237312868183538,0.4015565043506458,0.10798248932605524,0.6841184387617766,2.997997997997998,546.6770253472409,5524.634486487332,74.3278849859683,-0.05553306885551707
1749044005.9544156,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3362.0,1068.0,2477.0,3512.0,3451.0,2630.0,1348.0,8817.0,360.0,18500.0,5082.0,5989.0,7429.0,2000.0,5989.0,0.2747027027027027,0.32372972972972974,0.40156756756756756,0.10810810810810811,0.6840759186969982,2.9945,546.6894594594595,5526.276807815924,74.33893197925246,-0.05567862154990769
1749044006.9545789,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3355.0,1068.0,2476.0,3508.0,3450.0,2630.0,1346.0,8812.0,358.0,18484.0,5074.0,5984.0,7426.0,1997.0,5984.0,0.2745076823198442,0.3237394503354252,0.4017528673447306,0.10803938541441246,0.6832749798007003,2.99649474211317,546.7182428045877,5524.11158886206,74.32436739631262,-0.05628170792796168
1749044007.95495,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3361.0,1070.0,2474.0,3504.0,3446.0,2628.0,1347.0,8812.0,358.0,18481.0,5082.0,5978.0,7421.0,1998.0,5978.0,0.2749851198528218,0.32346734484064715,0.40154753530653103,0.1081110329527623,0.6848133674706913,2.991991991991992,546.66847032087,5528.52809467323,74.35407248209899,-0.05499960412165999
1749044008.9545228,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3358.0,1070.0,2473.0,3507.0,3447.0,2627.0,1346.0,8814.0,358.0,18480.0,5080.0,5980.0,7420.0,1998.0,5980.0,0.2748917748917749,0.3235930735930736,0.4015151515151515,0.10811688311688311,0.6846361185983828,2.992992992992993,546.6715367965368,5526.808237465097,74.34250626300607,-0.055410670462538246
1749044009.954892,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3358.0,1071.0,2470.0,3503.0,3446.0,2629.0,1346.0,8800.0,358.0,18474.0,5080.0,5973.0,7421.0,1997.0,5973.0,0.2749810544549096,0.3233192594998376,0.4016996860452528,0.10809786727292411,0.6845438620132057,2.9909864797195795,546.6850709104688,5528.377381322784,74.3530589910246,-0.055535627817400596
1749044010.9546182,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3357.0,1071.0,2473.0,3506.0,3444.0,2629.0,1346.0,8812.0,360.0,18478.0,5080.0,5979.0,7419.0,1998.0,5979.0,0.274921528303929,0.32357397986795106,0.4015044918281199,0.10812858534473428,0.6847284000539157,2.9924924924924925,546.6749648230328,5527.53056817443,74.34736423152088,-0.05532457566966853
1749044011.9545846,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3351.0,1071.0,2472.0,3505.0,3443.0,2628.0,1347.0,8810.0,357.0,18469.0,5074.0,5977.0,7418.0,1999.0,5977.0,0.27473062970382806,0.3236233688884076,0.40164600140776435,0.10823542151713682,0.6840118630358587,2.989994997498749,546.7096215279657,5527.291336848476,74.34575533847561,-0.05569320121095229
1749044012.9548566,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,650.0,3355.0,1072.0,2468.0,3500.0,3442.0,2625.0,1345.0,8806.0,358.0,18457.0,5077.0,5968.0,7412.0,1995.0,5968.0,0.275071788481335,0.32334615592999943,0.40158205558866555,0.1080890718968413,0.6849703184025904,2.9914786967418547,546.6725361651406,5528.096050744005,74.35116711083965,-0.055059501880550595
1749044013.9550676,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3354.0,1072.0,2466.0,3497.0,3441.0,2624.0,1344.0,8805.0,357.0,18449.0,5077.0,5963.0,7409.0,1995.0,5963.0,0.2751910672665185,0.3232153504254973,0.4015935823079842,0.10813594232749743,0.6852476717505737,2.9889724310776944,546.6588975012196,5529.310772506648,74.35933547649985,-0.05506867870548532
1749044014.9549942,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3355.0,1072.0,2468.0,3497.0,3437.0,2626.0,1345.0,8802.0,357.0,18451.0,5078.0,5965.0,7408.0,1996.0,5965.0,0.2752154354777519,0.32328871063898973,0.40149585388325837,0.10817841851390168,0.6854751619870411,2.9884769539078158,546.656820768522,5530.689447135997,74.3686052520551,-0.05468310968052299
1749044015.9548967,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3350.0,1072.0,2469.0,3497.0,3441.0,2621.0,1344.0,8801.0,357.0,18445.0,5073.0,5966.0,7406.0,1995.0,5966.0,0.27503388452155053,0.32344808891298454,0.40151802656546487,0.10815939278937381,0.6849851471779638,2.9904761904761905,546.662239089184,5527.302019491766,74.34582718277984,-0.05493273100722116
1749044016.954468,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3353.0,1073.0,2468.0,3496.0,3438.0,2621.0,1343.0,8804.0,357.0,18443.0,5077.0,5964.0,7402.0,1994.0,5964.0,0.2752805942634062,0.3233747221167923,0.4013446836198015,0.10811690072114082,0.6858957038638206,2.990972918756269,546.6290733611669,5528.494794277707,74.35384855054718,-0.05437839270260774
1749044017.9546793,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3351.0,1075.0,2466.0,3497.0,3439.0,2624.0,1346.0,8791.0,357.0,18449.0,5077.0,5963.0,7409.0,1997.0,5963.0,0.2751910672665185,0.3232153504254973,0.4015935823079842,0.10824434928722423,0.6852476717505737,2.985978968452679,546.6743454929807,5530.076398055278,74.36448344509144,-0.054778642468706416
1749044018.9548936,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3351.0,1074.0,2465.0,3494.0,3436.0,2624.0,1345.0,8800.0,357.0,18441.0,5077.0,5959.0,7405.0,1997.0,5959.0,0.2753104495417819,0.32313865842416356,0.40155089203405453,0.1082913074128301,0.6856178257933828,2.9839759639459187,546.656905807711,5531.83928436882,74.37633551317798,-0.05467515890333804
1749044019.9546626,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,653.0,3351.0,1073.0,2466.0,3498.0,3435.0,2620.0,1345.0,8791.0,357.0,18441.0,5077.0,5964.0,7400.0,1998.0,5964.0,0.2753104495417819,0.32340979339515213,0.401279757063066,0.10834553440702782,0.6860810810810811,2.984984984984985,546.6330459302641,5530.998634662442,74.3706839733402,-0.05430683062326105
1749044020.9549196,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,653.0,3351.0,1075.0,2466.0,3496.0,3437.0,2620.0,1346.0,8802.0,358.0,18444.0,5079.0,5962.0,7403.0,1999.0,5962.0,0.27537410540013013,0.32324875298199957,0.4013771416178703,0.10838212968987204,0.6860732135620694,2.9824912456228114,546.6368466710042,5531.741140696291,74.37567573270371,-0.054184398102023176
1749044021.9545343,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,653.0,3349.0,1075.0,2464.0,3493.0,3435.0,2619.0,1344.0,8799.0,358.0,18432.0,5077.0,5957.0,7398.0,1997.0,5957.0,0.2754448784722222,0.3231879340277778,0.4013671875,0.10834418402777778,0.6862665585293323,2.982974461692539,546.6262478298611,5531.5906153049,74.37466379960921,-0.05423283335359983
1749044022.954595,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,650.0,3349.0,1076.0,2467.0,3494.0,3435.0,2618.0,1344.0,8795.0,358.0,18433.0,5075.0,5961.0,7397.0,1994.0,5961.0,0.27532143438398526,0.3233874030271795,0.40129116258883524,0.10817555471165843,0.6860889549817494,2.989468405215647,546.6348396896869,5528.501009382699,74.35389034463965,-0.05384707928350288
1749044023.9553578,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,653.0,3348.0,1075.0,2463.0,3493.0,3434.0,2617.0,1345.0,8796.0,357.0,18428.0,5076.0,5956.0,7396.0,1998.0,5956.0,0.2754504015628392,0.32320382027349687,0.401345778163664,0.1084219665726069,0.6863169280692266,2.980980980980981,546.6293140872585,5532.285372505431,74.37933431071718,-0.05406621282112031
1749044024.954865,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3343.0,1074.0,2464.0,3493.0,3433.0,2616.0,1344.0,8792.0,358.0,18418.0,5068.0,5957.0,7393.0,1995.0,5957.0,0.27516559887067,0.32343359756759693,0.4014008035617331,0.1083179498316864,0.6855133234140403,2.9859649122807017,546.6589749158431,5528.970844904246,74.35704973238413,-0.05441111082886522
1749044025.955001,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3345.0,1075.0,2463.0,3490.0,3432.0,2619.0,1343.0,8781.0,358.0,18419.0,5072.0,5953.0,7394.0,1995.0,5953.0,0.2753678267006895,0.32319887073131004,0.4014333025680004,0.10831206905912373,0.6859615904787666,2.9839598997493733,546.6415114827081,5530.973120165066,74.37051243715527,-0.05438230139986337
1749044026.954621,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3348.0,1076.0,2464.0,3491.0,3433.0,2617.0,1344.0,8782.0,357.0,18425.0,5076.0,5955.0,7394.0,1996.0,5955.0,0.27549525101763905,0.323202170963365,0.40130257801899594,0.10833107191316146,0.6865025696510685,2.9834669338677355,546.6206241519675,5531.465843301073,74.37382498770029,-0.05380272548458987
1749044027.954499,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3345.0,1075.0,2462.0,3489.0,3431.0,2615.0,1342.0,8788.0,357.0,18411.0,5072.0,5951.0,7388.0,1994.0,5951.0,0.2754874803106838,0.32323067731247623,0.40128184237683995,0.10830481777198414,0.6865186789388197,2.9844533600802405,546.6150670794634,5530.739828384779,74.36894397787815,-0.053968426093506494
1749044028.9548836,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3344.0,1074.0,2461.0,3490.0,3428.0,2615.0,1343.0,8788.0,357.0,18407.0,5070.0,5951.0,7386.0,1995.0,5951.0,0.27543869180203184,0.32330091812897266,0.4012603900689955,0.10838268050198294,0.6864337936636881,2.9829573934837095,546.626555114902,5531.7488422806455,74.3757275075723,-0.05396592128038538
1749044029.9545486,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3338.0,1074.0,2458.0,3489.0,3428.0,2615.0,1342.0,8788.0,357.0,18396.0,5064.0,5947.0,7385.0,1994.0,5947.0,0.27527723418134376,0.32327679930419656,0.4014459665144597,0.10839312894107414,0.6857142857142857,2.982447342026078,546.6571537290715,5530.5532000744315,74.36768922102146,-0.054718824056658885
1749044030.9545305,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3342.0,1076.0,2461.0,3485.0,3426.0,2616.0,1343.0,8782.0,357.0,18401.0,5070.0,5946.0,7385.0,1995.0,5946.0,0.2755285038856584,0.32313461224933426,0.4013368838650073,0.10841802075974132,0.6865267433987813,2.9804511278195487,546.6279006575729,5533.066748318157,74.38458676579549,-0.05376483732627361
1749044031.9547086,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3342.0,1073.0,2459.0,3485.0,3426.0,2613.0,1343.0,8781.0,357.0,18392.0,5066.0,5944.0,7382.0,1994.0,5944.0,0.2754458460200087,0.32318399304045237,0.4013701609395389,0.10841670291431058,0.6862638851259821,2.9809428284854564,546.6357655502393,5532.865539007234,74.38323426019625,-0.05391408635684782
1749044032.9548666,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3339.0,1074.0,2458.0,3479.0,3424.0,2613.0,1341.0,8778.0,357.0,18379.0,5064.0,5937.0,7378.0,1992.0,5937.0,0.27553185701071875,0.3230317209859078,0.4014364220033734,0.10838456934544861,0.6863648685280563,2.980421686746988,546.6284890364002,5533.117107739297,74.38492527212283,-0.053922803741868135
1749044033.9547954,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3334.0,1074.0,2457.0,3483.0,3425.0,2611.0,1341.0,8766.0,355.0,18376.0,5059.0,5940.0,7377.0,1992.0,5940.0,0.2753047453199826,0.32324771441010014,0.4014475402699173,0.10840226382237701,0.6857801274230717,2.9819277108433737,546.6529712668698,5530.5162166831105,74.36744056832339,-0.05440092157789888
1749044034.9544437,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3338.0,1074.0,2460.0,3482.0,3424.0,2611.0,1341.0,8771.0,357.0,18381.0,5063.0,5942.0,7376.0,1992.0,5942.0,0.27544747293400795,0.32326859256841306,0.40128393449757904,0.108372776236331,0.6864154013015185,2.9829317269076303,546.6228714433382,5531.317107058659,74.37282505766913,-0.05373925487181393
1749044035.9546535,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3339.0,1072.0,2455.0,3484.0,3418.0,2609.0,1341.0,8772.0,355.0,18369.0,5062.0,5939.0,7368.0,1992.0,5939.0,0.2755729762099189,0.32331645707441886,0.40111056671566225,0.10844357341172628,0.6870249728555917,2.981425702811245,546.6108661331591,5533.373317606828,74.38664744163988,-0.053517821750102876
1749044036.955011,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3336.0,1074.0,2455.0,3481.0,3422.0,2611.0,1339.0,8768.0,357.0,18369.0,5061.0,5936.0,7372.0,1990.0,5936.0,0.27551853666503345,0.3231531384397626,0.40132832489520387,0.10833469432195547,0.6865165491047206,2.982914572864322,546.6228428330339,5531.388374715403,74.37330418043427,-0.054123132365702764
1749044037.9549346,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3335.0,1075.0,2454.0,3480.0,3422.0,2610.0,1340.0,8768.0,357.0,18367.0,5061.0,5934.0,7372.0,1991.0,5934.0,0.2755485381390537,0.3230794359449012,0.4013720259160451,0.10840093646213317,0.6865165491047206,2.9804118533400303,546.628736320575,5532.201848585507,74.37877283597456,-0.05401369735326846
1749044038.9547088,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3336.0,1074.0,2456.0,3481.0,3420.0,2610.0,1339.0,8762.0,357.0,18367.0,5061.0,5937.0,7369.0,1990.0,5937.0,0.2755485381390537,0.323242772363478,0.4012086894974683,0.10834649098927424,0.6867960374542,2.983417085427136,546.6118582239886,5531.461639749486,74.37379672807813,-0.05378736321503809
1749044039.9545095,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3331.0,1073.0,2455.0,3479.0,3416.0,2609.0,1340.0,8755.0,354.0,18354.0,5055.0,5934.0,7365.0,1991.0,5934.0,0.2754168028767571,0.3233082706766917,0.40127492644655116,0.10847771602920345,0.6863543788187373,2.9804118533400303,546.6372452871309,5532.442561791529,74.38039097632877,-0.05390319043544024
1749044040.954766,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3330.0,1074.0,2454.0,3477.0,3415.0,2607.0,1339.0,8760.0,357.0,18347.0,5055.0,5931.0,7361.0,1990.0,5931.0,0.27552188368670627,0.32326810922766663,0.4012100070856271,0.10846459911702186,0.6867273468278766,2.980402010050251,546.6212459802692,5532.340493721965,74.37970485100061,-0.053654470664047584
1749044041.9544675,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,649.0,3335.0,1073.0,2453.0,3477.0,3416.0,2609.0,1339.0,8759.0,355.0,18351.0,5057.0,5930.0,7364.0,1988.0,5930.0,0.2755708135796414,0.32314315296169144,0.4012860334586671,0.10833197100975424,0.6867191743617599,2.982897384305835,546.6247071004304,5532.6240726827255,74.38161111916524,-0.05366151642032569
1749044042.9544628,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,649.0,3334.0,1074.0,2451.0,3477.0,3414.0,2606.0,1339.0,8749.0,355.0,18344.0,5057.0,5928.0,7359.0,1988.0,5928.0,0.27567597034452684,0.3231574356737898,0.40116659398168336,0.10837331007413868,0.6871857589346378,2.9818913480885314,546.6116986480594,5532.963101257638,74.38389006537396,-0.05329611116899953
1749044043.9548168,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,650.0,3333.0,1073.0,2455.0,3477.0,3415.0,2606.0,1339.0,8755.0,357.0,18348.0,5056.0,5932.0,7360.0,1989.0,5932.0,0.27556136908654894,0.3233049923697406,0.4011336385437105,0.10840418574231524,0.6869565217391305,2.9824032176973354,546.6091672116852,5532.216826797197,74.37887352465886,-0.05332293704867462
1749044044.9549787,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3332.0,1076.0,2452.0,3475.0,3416.0,2608.0,1338.0,8759.0,355.0,18348.0,5059.0,5927.0,7362.0,1989.0,5927.0,0.27572487464573797,0.32303248310442556,0.40124264224983647,0.10840418574231524,0.6871773974463461,2.9798893916540976,546.6050795727054,5533.04340563461,74.38442986025106,-0.053563993518912986
1749044045.9545684,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,649.0,3331.0,1072.0,2452.0,3476.0,3415.0,2606.0,1338.0,8757.0,356.0,18339.0,5052.0,5928.0,7359.0,1987.0,5928.0,0.275478488467201,0.3232455422869295,0.40127596924586945,0.10834832869840232,0.6865063187933144,2.9833920483140415,546.628496646491,5531.481539214382,74.37393050803743,-0.05382212302918816
1749044046.9544792,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3329.0,1074.0,2453.0,3476.0,3416.0,2606.0,1340.0,8754.0,354.0,18345.0,5054.0,5929.0,7362.0,1991.0,5929.0,0.2754974107386209,0.3231943308803489,0.40130825838103024,0.10853093485963478,0.6864982341754958,2.977900552486188,546.6331425456527,5533.015592768178,74.38424290646627,-0.05373889251776533
1749044047.9549625,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,652.0,3331.0,1075.0,2457.0,3472.0,3411.0,2605.0,1337.0,8749.0,354.0,18340.0,5058.0,5929.0,7353.0,1989.0,5929.0,0.2757906215921483,0.3232824427480916,0.40092693565976006,0.1084514721919302,0.6878824969400245,2.9808949220713927,546.5643402399128,5533.23440995185,74.38571374902475,-0.05268563717278074
1749044048.9544263,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3329.0,1073.0,2448.0,3472.0,3409.0,2602.0,1335.0,8741.0,354.0,18319.0,5053.0,5920.0,7346.0,1986.0,5920.0,0.2758338337245483,0.323161744636716,0.40100442163873573,0.10841203122441181,0.6878573373264362,2.9808660624370593,546.5724111578143,5533.24317356838,74.38577265558501,-0.053258754023484095
1749044049.955005,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,649.0,3328.0,1074.0,2453.0,3470.0,3410.0,2605.0,1337.0,8750.0,357.0,18326.0,5051.0,5923.0,7352.0,1986.0,5923.0,0.27561933864454874,0.32320200807595767,0.4011786532794936,0.108370620975663,0.6870239390642002,2.9823766364551862,546.6097348030121,5532.367282730064,74.37988493356295,-0.05320171042238247
1749044050.9548988,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3323.0,1073.0,2451.0,3473.0,3409.0,2601.0,1335.0,8750.0,355.0,18316.0,5047.0,5924.0,7345.0,1986.0,5924.0,0.27555143044332825,0.3234330639877703,0.40101550556890153,0.10842978816335444,0.6871341048332199,2.9828801611278952,546.5964184319721,5530.556383765513,74.36771062608767,-0.05352965734183984
1749044051.9546764,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,648.0,3328.0,1075.0,2451.0,3474.0,3409.0,2601.0,1336.0,8745.0,354.0,18322.0,5051.0,5925.0,7346.0,1984.0,5925.0,0.2756795109704181,0.32338172688571115,0.40093876214387075,0.10828512171160354,0.6875850803158181,2.986391129032258,546.5907106211113,5530.185773329751,74.36521884140294,-0.05283900411434663
1749044052.9546957,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3325.0,1075.0,2447.0,3472.0,3409.0,2601.0,1336.0,8742.0,354.0,18316.0,5051.0,5919.0,7346.0,1987.0,5919.0,0.27576981873771567,0.32316007861978596,0.40107010264249837,0.1084843852369513,0.6875850803158181,2.9788626069451434,546.5917776807163,5532.917488628451,74.38358346186644,-0.05333321343052785
1749044053.9549143,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,648.0,3323.0,1074.0,2449.0,3466.0,3403.0,2600.0,1335.0,8733.0,354.0,18298.0,5045.0,5915.0,7338.0,1983.0,5915.0,0.2757131926986556,0.3232593726090283,0.4010274346923161,0.10837249972674609,0.6875170346143363,2.982854261220373,546.5958028199803,5532.265961179177,74.37920382189618,-0.05279824362620655
1749044054.9547217,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,650.0,3325.0,1074.0,2448.0,3470.0,3408.0,2598.0,1334.0,8743.0,354.0,18307.0,5049.0,5918.0,7340.0,1984.0,5918.0,0.2757961435516469,0.3232643251215382,0.40093953132681487,0.10837384606980936,0.6878746594005449,2.9828629032258065,546.569345059267,5531.308391131658,74.3727664614653,-0.053012965967006734
1749044055.95479,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,651.0,3326.0,1073.0,2451.0,3470.0,3408.0,2602.0,1335.0,8747.0,354.0,18316.0,5050.0,5921.0,7345.0,1986.0,5921.0,0.2757152216641188,0.3232692727669797,0.40101550556890153,0.10842978816335444,0.6875425459496256,2.9813695871097683,546.580585280629,5532.512123614642,74.38085858347323,-0.053214179439322676
1749044056.9547222,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,650.0,3323.0,1074.0,2448.0,3471.0,3406.0,2602.0,1333.0,8732.0,354.0,18307.0,5047.0,5919.0,7341.0,1983.0,5919.0,0.2756868957229475,0.3233189490358879,0.4009941552411646,0.10831922215545967,0.6875085138264542,2.9848714069591527,546.5870978314306,5530.527223057179,74.36751456823859,-0.0534906942452585
1749044057.9546728,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,650.0,3323.0,1071.0,2450.0,3465.0,3406.0,2597.0,1334.0,8739.0,354.0,18296.0,5044.0,5915.0,7337.0,1984.0,5915.0,0.27568867512024486,0.32329470922606035,0.4010166156536948,0.10843900306077832,0.6874744445958839,2.981350806451613,546.5763008307827,5532.282437912125,74.37931458350585,-0.053023127290919535
1749044058.9544814,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,647.0,3324.0,1074.0,2449.0,3468.0,3407.0,2598.0,1334.0,8731.0,354.0,18301.0,5045.0,5917.0,7339.0,1981.0,5917.0,0.27566799628435606,0.32331566581061144,0.4010163379050325,0.10824545106824764,0.6874233546804742,2.9868753154972234,546.5914430905415,5529.663636959072,74.36170813637267,-0.05291355138505046
1749044059.9546716,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,648.0,3323.0,1073.0,2449.0,3462.0,3403.0,2595.0,1334.0,8734.0,355.0,18287.0,5044.0,5911.0,7332.0,1982.0,5911.0,0.2758243560999617,0.3232350850330836,0.4009405588669547,0.10838300432000875,0.6879432624113475,2.98234106962664,546.567506972166,5532.459802736526,74.3805068733504,-0.05234801575079212
,beads_in_running_buffer,0.45micron_running_buffer_just_sonified_(no CRP)_0.csv,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,538.75,0.0,0.0,0.0
1749044208.4436498,beads_in_running_buffer_with_CRP,0.45micron_running_buffer_just_sonified_(with CRP)_0.csv,644.0,3419.0,1093.0,2525.0,3658.0,3560.0,2659.0,1373.0,9028.0,369.0,18931.0,5156.0,6183.0,7592.0,2017.0,6183.0,0.2723575088479214,0.3266071522898949,0.40103533886218373,0.10654482066451851,0.6791359325605901,3.0654437283093703,546.8876446040886,5478.081982994713,74.01406611580472,-0.05869154500543297
1749044209.4437373,beads_in_running_buffer_with_CRP,0.45micron_running_buffer_just_sonified_(with CRP)_0.csv,645.0,3390.0,1098.0,2501.0,3644.0,3546.0,2653.0,1372.0,9001.0,369.0,18849.0,5133.0,6145.0,7571.0,2017.0,6145.0,0.27232213910552283,0.32601199002599607,0.4016658708684811,0.1070083293543424,0.6779817725531634,3.0466038671294,546.9886996657648,5482.178290255653,74.04173343632397,-0.06026606311544964
1749044210.444069,beads_in_running_buffer_with_CRP,0.45micron_running_buffer_just_sonified_(with CRP)_0.csv,645.0,3382.0,1102.0,2496.0,3635.0,3539.0,2651.0,1368.0,8989.0,367.0,18818.0,5129.0,6131.0,7558.0,2013.0,6131.0,0.2725581889680094,0.3258050802423212,0.40163673078966944,0.10697204803911149,0.6786186821910558,3.0457029309488326,546.9693910086088,5482.25711389207,74.04226572635436,-0.060062230746098455
